CompanyId,ShareClassId,Symbol,ExchangeId,CurrencyId,Valoren,CUSIP,ISIN,IPODate,IsDepositaryReceipt,DepositaryReceiptRatio,SecurityType,ShareClassDescription,ShareClassStatus,IsPrimaryShare,IsDividendReinvest,IsDirectInvest,InvestmentId,IPOOfferPrice,DelistingDate,DelistingReason,MIC,CommonShareSubType,IPOOfferPriceRange,ExchangeSubMarketGlobalId,ConversionRatio,ActiveOrDelisted
0C0000BDX3,0P0001CILO,CY5,ASX,AUD,,,AU000000CY57,2018-01-15,0,,ST00000001,Ordinary Shares,A,1,,,F00000ZZIC,,,,XASX,,,,1.000000000,Active
0C0000BDX4,0P0001CILP,BC8,ASX,AUD,,,AU000000BC88,2018-01-30,0,,ST00000001,Ordinary Shares,A,1,,,F00000ZZID,,,,XASX,,,,1.000000000,Active
0C0000BDYA,0P0001CJQ1,DBF,ASX,AUD,,,AU000000DBF4,2018-02-08,0,,ST00000001,Ordinary Shares,A,1,,,F00000ZZSO,,,,XASX,,,,1.000000000,Active
0C0000BE3A,0P0001CLX8,AX8,ASX,AUD,,,AU000000AX84,2018-01-29,0,,ST00000001,Ordinary Shares,A,1,,,F0000101RA,,,,XASX,,,,1.000000000,Active
0C0000BE93,0P0001CNXQ,RCL,ASX,AUD,,,AU000000RCL0,2018-02-07,0,,ST00000001,Ordinary Shares,A,1,,,F0000103FF,,,,XASX,,,,1.000000000,Active
0C0000BEEL,0P0001CQ1O,POD,ASX,AUD,,,AU000000POD6,2018-02-28,0,,ST00000001,Ordinary Shares,A,1,,,F0000104PN,,,,XASX,,,,1.000000000,Active
0C0000BEEL,0P0001S1ZU,PODOA,ASX,AUD,,,AU0000308710,2023-12-11,0,,ST00000008,Warrants (22/12/2026),A,0,,,F00001IDWS,,,,XASX,,,,,Active
0C0000BEGF,0P0001CQJX,SIS,ASX,AUD,,,AU000000SIS0,2018-02-22,0,,ST00000001,Ordinary Shares,A,1,,,F00001053W,,,,XASX,,,,1.000000000,Active
0C0000BENU,0P0001CTCI,EM2,ASX,AUD,,,AU0000000366,2018-03-16,0,,ST00000001,Ordinary Shares,A,1,,,F0000107FM,,,,XASX,,,,1.000000000,Active
0C0000BENU,0P0001SXZ7,EM2O,ASX,AUD,,,AU0000332579,2024-05-08,0,,ST00000008,Warrants (31/03/2027),A,0,,,F00001L3PZ,,,,XASX,,,,,Active
0C0000BEON,0P0001CTNQ,STN,ASX,AUD,,,AU000000STN8,2018-03-09,0,,ST00000001,,A,1,,,F0000107PA,,,,XASX,,,,1.000000000,Active
0C0000BEZE,0P0001D25T,PVT,ASX,AUD,,,AU0000253965,2018-07-26,0,,ST00000001,,A,1,,,F000010BAS,,,,XASX,,,,1.000000000,Active
0C0000BFD6,0P0001D3WH,DXN,ASX,AUD,,,AU0000003386,2018-04-11,0,,ST00000001,Ordinary Shares,A,1,,,F000010CON,,,,XASX,,,,1.000000000,Active
0C0000BFII,0P0001D5YD,CPV,ASX,AUD,,,AU0000003816,2018-04-25,0,,ST00000001,,A,1,,,F000010EDO,,,,XASX,,,,1.000000000,Active
0C0000BFJW,0P0001D6HW,LSF,ASX,AUD,,,AU0000002339,2018-04-24,0,,ST00000001,Ordinary Shares,A,1,,,F000010ET6,,,,XASX,Closed End Fund,,,1.000000000,Active
0C0000BFL2,0P0001D6V3,MAM,ASX,AUD,,,AU0000004517,2018-04-30,0,,ST00000001,,A,1,,,F000010F1G,,,,XASX,,,,1.000000000,Active
0C0000BFQW,0P0001D9UL,GAL,ASX,AUD,,,AU0000007510,2018-05-11,0,,ST00000001,Ordinary Shares,A,1,,,F000010GMR,,,,XASX,,,,1.000000000,Active
0C0000BFR0,0P0001D9UO,S66,ASX,AUD,,,AU0000004798,2018-05-11,0,,ST00000001,Ordinary Shares,A,1,,,F000010GMU,,,,XASX,,,,1.000000000,Active
0C0000BGK3,0P0001DBK7,VUL,ASX,AUD,,,AU0000066086,2018-05-16,0,,ST00000001,Ordinary Shares,A,1,,,F000010HOH,,,,XASX,,,,1.000000000,Active
0C0000BGK4,0P0001DBKC,RKT,ASX,AUD,,,AU0000282717,2018-06-22,0,,ST00000001,Ordinary Shares,A,1,,,F000010HOM,,,,XASX,,,,1.000000000,Active
0C0000BGQW,0P0001FVCQ,GCI,ASX,AUD,,,AU0000005209,,0,,ST00000001,,A,1,,,F0000126XB,,,,XASX,Closed End Fund,,,1.000000000,Active
0C0000BH2C,0P0001DJR7,RZI,ASX,AUD,,,AU0000010761,2018-06-21,0,,ST00000001,Ordinary Shares,A,1,,,F000010OLS,,,,XASX,,,,1.000000000,Active
0C0000BH2V,0P0001DK3C,WGB,ASX,AUD,,,AU0000009649,,0,,ST00000001,Ordinary Shares,A,1,,,F000010OWW,,,,XASX,Closed End Fund,,,1.000000000,Active
0C0000BH2X,0P0001DK3E,NSB,ASX,AUD,,,AU0000012973,2018-06-22,0,,ST00000001,Ordinary Shares,A,1,,,F000010OWZ,,,,XASX,,,,1.000000000,Active
0C0000BH44,0P0001DKLV,WOA,ASX,AUD,,,AU0000010464,2018-06-26,0,,ST00000001,Ordinary Shares,A,1,,,F000010PBO,,,,XASX,,,,1.000000000,Active
0C0000BH44,0P0001TEP1,WOAO,ASX,AUD,,,AU0000344988,2024-07-24,0,,ST00000008,Warrants (19/07/2026),A,0,,,F00001MFI0,,,,XASX,,,,,Active
0C0000BH5U,0P0001DVLX,AT4,ASX,AUD,,,AU0000445603,2019-07-24,0,,ST00000001,Ordinary Shares,A,1,,,F000010PN3,,,,XASX,,,,1.000000000,Active
0C0000BH5U,0P0001RRPX,AT4OD,ASX,AUD,,,AU0000445629,2023-10-20,0,,ST00000008,Warrants (30/06/2026),A,0,,,F00001HF2Q,,,,XASX,,,,,Active
0C0000BH5U,0P0001Y145,AT4OE,ASX,AUD,,,AU0000445611,2025-10-20,0,,ST00000008,Warrants (17/10/2028),A,0,,,F00001SWAM,,,,XASX,,,,,Active
0C0000BH73,0P0001DVV0,RMY,ASX,AUD,,,AU0000013906,2018-06-29,0,,ST00000001,Ordinary Shares,A,1,,,F000010PV7,,,,XASX,,,,1.000000000,Active
0C0000BH9J,0P0001DWIR,14D,ASX,AUD,,,AU0000010696,2018-07-03,0,,ST00000001,Ordinary Shares,A,1,,,F000010QE4,,,,XASX,,,,1.000000000,Active
0C0000BHG8,0P0001DYQE,VEA,ASX,AUD,,,AU0000016875,2018-07-13,0,,ST00000001,Ordinary Shares,A,1,,,F000010S5X,,,,XASX,,,,1.000000000,Active
0C0000BHJM,0P0001DZLO,CXL,ASX,AUD,,,AU0000017840,2018-07-20,0,,ST00000001,Ordinary Shares,A,1,,,F000010SVP,,,,XASX,,,,1.000000000,Active
0C0000BHMW,0P0001E075,CR1,ASX,AUD,,,AU0000012023,2018-07-30,0,,ST00000001,Ordinary Shares,A,1,,,F000010TCU,,,,XASX,,,,1.000000000,Active
0C0000BHQ3,0P0001E13D,SMM,ASX,AUD,,,AU0000341232,2018-07-30,0,,ST00000001,Ordinary Shares,A,1,,,F000010U34,,,,XASX,,,,1.000000000,Active
0C0000BHUS,0P0001E1YO,NIC,ASX,AUD,,,AU0000018236,2018-08-02,0,,ST00000001,Ordinary Shares,A,1,,,F000010UKP,,,,XASX,,,,1.000000000,Active
0C0000BHW9,0P0001E2I5,ARN,ASX,AUD,,,AU0000017733,2018-08-06,0,,ST00000001,,A,1,,,F000010V1R,,,,XASX,,,,1.000000000,Active
0C0000BHW9,0P0001THNM,ARNO,ASX,AUD,,,AU0000345456,2024-08-12,0,,ST00000008,Warrants (01/06/2029),A,0,,,F00001MQQ5,,,,XASX,,,,,Active
0C0000BHWV,0P0001E386,SLZ,ASX,AUD,,,AU0000016883,2018-08-07,0,,ST00000001,Ordinary Shares,A,1,,,F000010VAA,,,,XASX,,,,1.000000000,Active
0C0000BI7M,0P0001EDQX,AR9,ASX,AUD,,,AU0000020877,2018-09-21,0,,ST00000001,Ordinary Shares,A,1,,,F000010ZGZ,,,,XASX,,,,1.000000000,Active
0C0000BIF7,0P0001EIH2,VEN,ASX,AUD,,,AU0000020885,2018-09-17,0,,ST00000001,Ordinary Shares,A,1,,,F0000113DL,,,,XASX,,,,1.000000000,Active
0C0000BIGL,0P0001EKAU,ID8,ASX,AUD,,,AU0000021800,2018-09-19,0,,ST00000001,Ordinary Shares,A,1,,,F00001152V,,,,XASX,,,,1.000000000,Active
0C0000BIGM,0P0001EKAV,SGI,ASX,AUD,,,AU0000022238,2018-10-02,0,,ST00000001,Ordinary Shares,A,1,,,F00001152W,,,,XASX,,,,1.000000000,Active
0C0000BIH7,0P0001EKKG,QEM,ASX,AUD,,,AU0000022246,2018-10-19,0,,ST00000001,,A,1,,,F00001159B,,,,XASX,,,,1.000000000,Active
0C0000BIH7,0P0001U0YV,QEMO,ASX,AUD,,,AU0000359325,2024-10-29,0,,ST00000008,Warrants (30/09/2026),A,0,,,F00001O60J,,,,XASX,,,,,Active
0C0000BII3,0P0001EN61,PKP,ASX,AUD,,,AU0000442287,2018-09-21,0,,ST00000001,Ordinary Shares,A,1,,,F0000117T1,,,,XASX,,,,1.000000000,Active
0C0000BILY,0P0001EOM8,MOH,ASX,AUD,,,AU0000022402,2018-09-28,0,,ST00000001,Ordinary Shares,A,1,,,F0000118SW,,,,XASX,,,,1.000000000,Active
0C0000BILY,0P0001R3BU,MOHOB,ASX,AUD,,,AU0000280463,2023-07-12,0,,ST00000008,Warrants (01/08/2025),A,0,,,F00001G5Y9,,,,XASX,,,,,Active
0C0000BIMW,0P0001EOSN,EMN,ASX,AUD,,,AU0000022451,2018-10-01,1,1.000000000,ST00000001,ADR,A,0,,,F0000118YO,,,,XASX,,,,1.000000000,Active
0C0000BIST,0P0001EQEY,CRS,ASX,AUD,,,AU0000024275,2018-12-05,0,,ST00000001,Ordinary Shares,A,1,,,F000011A9M,,,,XASX,,,,1.000000000,Active
0C0000BIUZ,0P0001ERAH,GSM,ASX,AUD,,,AU0000023574,2018-11-08,0,,ST00000001,Ordinary Shares,A,1,,,F000011B16,,,,XASX,,,,1.000000000,Active
0C0000BIV1,0P0001ERAK,TGF,ASX,AUD,,,AU0000023202,,0,,ST00000001,Ordinary Shares,A,1,,,F000011B18,,,,XASX,Closed End Fund,,,1.000000000,Active
0C0000BIZZ,0P0001EUTI,STG,ASX,AUD,,,NZSTGE0005S5,2018-10-22,0,,ST00000001,Ordinary Shares,A,1,,,F000011DMO,,,,XASX,,,,1.000000000,Active
0C0000BJ0P,0P0001EV3X,CRN,ASX,AUD,,,AU0000026122,2018-10-23,1,0.100000000,ST00000001,Chess Depository Interest,A,0,,,F000011DUX,,,,XASX,,,,1.000000000,Active
0C0000BJ3I,0P0001EVVF,NWM,ASX,AUD,,,AU0000025280,2018-10-29,0,,ST00000001,Ordinary Shares,A,1,,,F000011EHH,,,,XASX,,,,1.000000000,Active
0C0000BJ3I,0P0001O9FN,NWMO,ASX,AUD,,,AU0000202764,2022-01-10,0,,ST00000008,Warrants (16/08/2026),A,0,,,F00001DBRN,,,,XASX,,,,,Active
0C0000BJ3I,0P0001VD5X,NWMOB,ASX,AUD,,,AU0000393985,2025-05-20,0,,ST00000008,Warrants (26/05/2028),A,0,,,F00001QIC3,,,,XASX,,,,,Active
0C0000BJ4O,0P0001EWFA,WWG,ASX,AUD,,,AU0000027195,2018-10-31,0,,ST00000001,,A,1,,,F000011ESW,,,,XASX,,,,1.000000000,Active
0C0000BJ5J,0P0001EWLL,NVU,ASX,AUD,,,AU0000024796,2018-11-01,0,,ST00000001,Ordinary Shares,A,1,,,F000011EYM,,,,XASX,,,,1.000000000,Active
0C0000BJ5J,0P0001VAKO,NVUO,ASX,AUD,,,AU0000395220,2025-05-13,0,,ST00000008,Warrants (09/05/2027),A,0,,,F00001QG12,,,,XASX,,,,,Active
0C0000BJ5M,0P0001EWLO,HGH,NZE,NZD,,,NZHGHE0007S9,2018-11-01,0,,ST00000001,Ordinary Shares,A,1,,,F000011EYP,,,,XNZE,,,,1.000000000,Active
0C0000BJ5M,0P0001EWLQ,HGH,ASX,AUD,,,NZHGHE0007S9,2018-11-01,0,,ST00000001,Ordinary Shares,A,0,,,F000011EYP,,,,XASX,,,,1.000000000,Active
0C0000BJAU,0P0001F1ZP,HM1,ASX,AUD,,,AU0000026569,,0,,ST00000001,,A,1,,,F000011HEU,,,,XASX,Closed End Fund,,,1.000000000,Active
0C0000BJFF,0P0001F3UO,CBY,ASX,AUD,,,AU0000028102,2019-03-07,0,,ST00000001,Ordinary Shares,A,1,,,F000011IKT,,,,XASX,,,,1.000000000,Active
0C0000BJIZ,0P0001F55K,CCO,ASX,AUD,,,AU0000275216,2018-12-20,0,,ST00000001,Ordinary Shares,A,1,,,F000011JPC,,,,XASX,,,,1.000000000,Active
0C0000BJIZ,0P0001REWW,CCOOA,ASX,AUD,,,AU0000287427,2023-07-28,0,,ST00000008,Warrants (30/06/2026),A,0,,,F00001GKYX,,,,XASX,,,,,Active
0C0000BJJN,0P0001F5BI,EMV,ASX,AUD,,,AU0000028375,2018-12-13,0,,ST00000001,Ordinary Shares,A,1,,,F000011JUN,,,,XASX,,,,1.000000000,Active
0C0000BJJN,0P0001Y63G,EMVO,ASX,AUD,,,AU0000430514,2025-11-05,0,,ST00000008,Warrants (03/11/2027),A,0,,,F00001SZDK,,,,XASX,,,,,Active
0C0000BJL8,0P0001F62K,HMD,ASX,AUD,,,AU0000028367,2018-12-04,0,,ST00000001,,A,1,,,F000011KGN,,,,XASX,,,,1.000000000,Active
0C0000BJNE,0P0001F6UC,NVQ,ASX,AUD,,,AU0000299174,2018-12-07,0,,ST00000001,,A,1,,,F000011L00,,,,XASX,,,,1.000000000,Active
0C0000BJNE,0P0001UPJY,NVQO,ASX,AUD,,,AU0000380099,2025-02-14,0,,ST00000008,Warrants (13/02/2027),A,0,,,F00001PYQP,,,,XASX,,,,,Active
0C0000BJNE,0P0001USOH,NVQOA,ASX,AUD,,,AU0000382475,2025-02-27,0,,ST00000008,Warrants (05/03/2028),A,0,,,F00001Q1H9,,,,XASX,,,,,Active
0C0000BJPW,0P0001MRWJ,TOR,ASX,AUD,,,AU0000147266,2021-06-25,0,,ST00000001,Ordinary Shares,A,1,,,F0000186O4,,,,XASX,,,,1.000000000,Active
0C0000BJSQ,0P0001FALF,YRL,ASX,AUD,,,AU0000028409,2018-12-14,0,,ST00000001,,A,1,,,F000011OHT,,,,XASX,,,,1.000000000,Active
0C0000BJTG,0P0001FBIF,ENP,ASX,AUD,,,AU0000433583,2018-12-18,0,,ST00000001,Ordinary Shares,A,1,,,F000011PCI,,,,XASX,,,,1.000000000,Active
0C0000BJXP,0P0001FDW0,QRI,ASX,AUD,,,AU0000027310,,0,,ST00000001,,A,1,,,F000011RI6,,,,XASX,Closed End Fund,,,1.000000000,Active
0C0000BJYM,0P0001FE73,AMS,ASX,AUD,,,AU0000033870,2018-12-28,0,,ST00000001,Ordinary Shares,A,1,,,F000011RS0,,,,XASX,,,,1.000000000,Active
0C0000BK19,0P0001FETP,SCP,ASX,AUD,,,AU0000361503,2019-02-19,0,,ST00000001,Ordinary Shares,A,1,,,F000011SCL,,,,XASX,,,,1.000000000,Active
0C0000BKFI,0P0001FTMP,A1G,ASX,AUD,,,AU0000036949,2019-02-14,0,,ST00000001,Ordinary Shares,A,1,,,F0000125F6,,,,XASX,,,,1.000000000,Active
0C0000BM3G,0P0001H71L,SGLLV,ASX,AUD,,,AU0000040982,2019-04-08,0,,ST00000001,Class B,A,1,,,F000013G6B,,,,XASX,,,,1.000000000,Active
0C0000BM7Z,0P0001H9MM,RDY,ASX,AUD,,,AU0000043002,2019-04-17,0,,ST00000001,,A,1,,,F000013HKH,,,,XASX,,,,1.000000000,Active
0C0000BM8O,0P0001H9ZX,NXS,ASX,AUD,,,AU0000041329,2019-04-18,0,,ST00000001,,A,1,,,F000013HWQ,,,,XASX,,,,1.000000000,Active
0C0000BMIN,0P0001HFR6,360,ASX,AUD,,,AU0000045098,2019-05-10,1,0.333333333,ST00000001,Chess Depository Interest,A,0,,,F000013L3D,,,,XASX,,,,1.000000000,Active
0C0000BMPM,0P0001HJ9I,TIP,ASX,AUD,,,AU0000041717,2019-05-24,0,,ST00000001,Ordinary Shares,A,1,,,F000013N78,,,,XASX,,,,1.000000000,Active
0C0000BMWX,0P0001HPIC,BMT,ASX,AUD,,,AU0000170979,2019-06-06,0,,ST00000001,,A,1,,,F000013PGP,,,,XASX,,,,1.000000000,Active
0C0000BMXM,0P0001HPOT,VVA,ASX,AUD,,,AU0000046013,2019-06-07,0,,ST00000001,,A,1,,,F000013PM4,,,,XASX,,,,1.000000000,Active
0C0000BMZS,0P0001HQVL,PBH,ASX,AUD,,,AU0000047797,2019-06-12,0,,ST00000001,Ordinary Shares,A,1,,,F000013QD1,,,,XASX,,,,1.000000000,Active
0C0000BN4P,0P0001HSSF,RPL,ASX,AUD,,,AU0000226300,2019-06-21,0,,ST00000001,Ordinary Shares,A,1,,,F000013S17,,,,XASX,,,,1.000000000,Active
0C0000BNAG,0P0001HX09,QFE,ASX,AUD,,,AU0000049025,2019-07-03,0,,ST00000001,,A,1,,,F000013TI7,,,,XASX,,,,1.000000000,Active
0C0000BND8,0P0001HYSP,IXC,ASX,AUD,,,AU0000048621,2019-07-04,0,,ST00000001,Ordinary Shares,A,1,,,F000013UP6,,,,XASX,,,,1.000000000,Active
0C0000BNGP,0P0000YUKA,CD2,ASX,AUD,,,AU000000CD29,,0,,ST00000001,,A,1,,,F00000PY5C,,,,XASX,Closed End Fund,,,1.000000000,Active
0C0000BNGQ,0P0001DWHO,CD3,ASX,AUD,,,AU000000CD37,,0,,ST00000001,,A,1,,,F000010QD1,,,,XASX,Closed End Fund,,,1.000000000,Active
0C0000BNGR,0P0001DK8J,LRT,ASX,AUD,,,AU000000LRT4,,0,,ST00000001,,A,1,,,F000010P1B,,,,XASX,Closed End Fund,,,1.000000000,Active
0C0000BNGS,0P0001HEI3,MOT,ASX,AUD,,,AU0000040776,,0,,ST00000001,,A,1,,,F000013KDQ,,,,XASX,Closed End Fund,,,1.000000000,Active
0C0000BNGU,0P0001FION,OPH,ASX,AUD,,,AU60OPH00027,,0,,ST00000001,,A,1,,,F000011UYA,,,,XASX,Closed End Fund,,,1.000000000,Active
0C0000BNGV,0P0001HFD9,PE1,ASX,AUD,,,AU0000039521,,0,,ST00000001,,A,1,,,F000013KWU,,,,XASX,Closed End Fund,,,1.000000000,Active
0C0000BO4H,0P0001I8D9,FCL,ASX,AUD,,,AU0000054322,2019-08-16,1,1.000000000,ST00000001,Chess Depository Interest,A,0,,,F0000140GA,,,,XASX,,,,1.000000000,Active
0C0000BO5F,0P0001IAD0,NPH,NZE,NZD,,,NZNPHE0005S2,2019-08-20,0,,ST00000001,Ordinary Shares,A,1,,,F0000142CG,,,,XNZE,,,,1.000000000,Active
0C0000BO9S,0P0001IC2Z,IMR,ASX,AUD,,,AU0000054942,2019-08-30,1,1.000000000,ST00000001,Chess Depository Interest,A,0,,,F0000143UW,,,,XASX,,,,1.000000000,Active
0C0000BPAU,0P0001IFZA,OSX,ASX,AUD,,,AU0000053324,2019-09-19,0,,ST00000001,Ordinary Shares,A,1,,,F000014704,,,,XASX,,,,1.000000000,Active
0C0000BPAU,0P0001QS1K,OSXO,ASX,AUD,,,AU0000270696,2023-04-18,0,,ST00000008,Warrants (13/04/2026),A,0,,,F00001FDEB,,,,XASX,,,,,Active
0C0000BPJO,0P0001IH49,MAD,ASX,AUD,,,AU0000056269,2019-09-26,0,,ST00000001,Ordinary Shares,A,1,,,F0000147Z7,,,,XASX,,,,1.000000000,Active
0C0000BPRO,0P0001O4MF,HMC,ASX,AUD,,,AU0000058943,2021-12-16,0,,ST00000001,,A,1,,,F00001D86O,,,,XASX,,,,1.000000000,Active
0C0000BPVK,0P0001IL79,LFS,ASX,AUD,,,AU0000143687,2021-04-20,0,,ST00000001,Ordinary Shares,A,1,,,F000014B99,,,,XASX,,,,1.000000000,Active
0C0000BPVK,0P0001QJ9X,LFSPA,ASX,AUD,,,AU0000176901,2021-04-20,0,,ST00000002,Hybrid security,A,0,,,F00001F5D8,,,,XASX,,,,,Active
0C0000BQ79,0P0001IPAN,VIT,ASX,AUD,,,AU0000266801,2019-11-07,0,,ST00000001,Ordinary Shares,A,1,,,F000014EJ5,,,,XASX,,,,1.000000000,Active
0C0000BQA9,0P0001IQ4Q,A2H,XNEC,AUD,,,AU000000A2H0,2016-05-26,1,1.000000000,ST00000001,Shs Chess Depository Interests Repr 1 Shs,A,0,,,F000014F5A,,,,XNEC,,,,1.000000000,Active
0C0000BQCF,0P0001IQM1,AAT,XNEC,AUD,,,AU0000066565,2017-09-11,0,,ST00000001,Ordinary Shares,A,1,,,F000014FJK,,,,XNEC,,,,1.000000000,Active
0C0000BQUZ,0P0001IUW0,OLL,ASX,AUD,,,AU0000065401,2019-12-06,0,,ST00000001,Ordinary Shares,A,1,,,F000014IX0,,,,XASX,,,,1.000000000,Active
0C0000BQV0,0P0001IUW1,TYR,ASX,AUD,,,AU0000066508,2019-12-06,0,,ST00000001,Ordinary Shares,A,1,,,F000014IX1,,,,XASX,,,,1.000000000,Active
0C0000BQW0,0P0001IV36,NUC,ASX,AUD,,,AU0000067001,2019-12-09,0,,ST00000001,Ordinary Shares,A,1,,,F000014J3P,,,,XASX,,,,1.000000000,Active
0C0000BQWI,0P0001IXMM,GRL,ASX,AUD,,,AU0000065195,2019-12-18,0,,ST00000001,Ordinary Shares,A,1,,,F000014L9O,,,,XASX,,,,1.000000000,Active
0C0000BQWK,0P0001IVB0,AMX,ASX,AUD,,,AU0000064560,2019-12-10,0,,ST00000001,Ordinary Shares,A,1,,,F000014J95,,,,XASX,,,,1.000000000,Active
0C0000BQWO,0P0001IVCP,3DA,ASX,AUD,,,AU0000064578,2019-12-06,0,,ST00000001,Ordinary Shares,A,1,,,F000014JAT,,,,XASX,,,,1.000000000,Active
0C0000BQX7,0P0001IVKF,TGH,ASX,AUD,,,AU0000062333,2019-12-11,0,,ST00000001,Ordinary Shares,A,1,,,F000014JH1,,,,XASX,,,,1.000000000,Active
0C0000BQXU,0P0001IVSJ,MHK,ASX,AUD,,,AU0000109597,2020-11-19,0,,ST00000001,Ordinary Shares,A,1,,,F000014JO6,,,,XASX,,,,1.000000000,Active
0C0000BQYB,0P0001IVZ9,ECF,ASX,AUD,,,AU0000063893,2019-12-06,0,,ST00000001,Stapled ( 2Units ),A,1,,,F000014JU4,,,,XASX,,,,1.000000000,Active
0C0000BQYI,0P0001IW3J,MME,ASX,AUD,,,AU0000066045,2019-12-12,0,,ST00000001,Ordinary Shares,A,1,,,F000014JX3,,,,XASX,,,,1.000000000,Active
0C0000BQZF,0P0001XOQ5,REV,ASX,AUD,,,AU0000414286,,0,,ST00000001,,A,0,,,F00001SMW7,,,,XASX,Closed End Fund,,,1.000000000,Active
0C0000BR03,0P0001IWRI,ICE,ASX,AUD,,,AU0000067621,2019-12-18,0,,ST00000001,Ordinary Shares,A,1,,,F000014KJK,,,,XASX,,,,1.000000000,Active
0C0000BRCJ,0P0001J1RD,DWY,XNEC,AUD,,,AU0000031338,2013-12-20,0,,ST00000001,Ordinary Shares,A,1,,,F000014NWW,,,,XNEC,,,,1.000000000,Active
0C0000BRD3,0P0001J1SP,KEM,XNEC,AUD,,,AU0000072571,2020-01-10,0,,ST00000001,,A,1,,,F000014NXP,,,,XNEC,,,,1.000000000,Active
0C0000BRDV,0P0001J1XK,HBA,XNEC,AUD,,,AU000000HBA6,2007-01-12,0,,ST00000001,Ordinary Shares,A,1,,,F000014O2D,,,,XNEC,,,,1.000000000,Active
0C0000BRDX,0P0001J1XO,VGX,XNEC,AUD,,,AU000000VGX8,2016-11-30,1,1.000000000,ST00000001,DR,A,0,,,F000014O2H,,,,XNEC,,,,1.000000000,Active
0C0000BRDY,0P0001J1XQ,CFW,XNEC,AUD,,,,2017-12-11,0,,ST00000001,Ordinary Shares,A,1,,,F000014O2J,,,,XNEC,,,,1.000000000,Active
0C0000BRDZ,0P0001J1XR,LSJ,XNEC,AUD,,,,2017-12-21,0,,ST00000001,Ordinary Shares,A,1,,,F000014O2K,,,,XNEC,,,,1.000000000,Active
0C0000BRE0,0P0001J1XS,ACT,XNEC,AUD,,,,2018-07-02,0,,ST00000001,Ordinary Shares,A,1,,,F000014O2L,,,,XNEC,,,,1.000000000,Active
0C0000BRE1,0P0001J1XT,SPS,XNEC,AUD,,,AU0000036337,2019-02-05,0,,ST00000001,Ordinary Shares,A,1,,,F000014O2M,,,,XNEC,,,,1.000000000,Active
0C0000BRE7,0P0001J204,ESCLV,XNEC,AUD,,,AU0000ESCLV4,2014-01-21,0,,ST00000001,Ordinary Shares (Limited Voting),A,1,,,F000014O4P,,,,XNEC,,,,1.000000000,Active
0C0000BRE8,0P0001J205,A88,XNEC,AUD,,,AU000000A880,2014-09-05,0,,ST00000001,Ordinary Shares,A,0,,,F000014O4Q,,,,XNEC,,,,1.000000000,Active
0C0000BREL,0P0001J23W,IIC,XNEC,AUD,,,AU000000IIC5,2004-06-18,0,,ST00000001,Ordinary Shares,A,1,,,F000014O8H,,,,XNEC,,,,1.000000000,Active
0C0000BREM,0P0001J23X,FMI,XNEC,AUD,,,AU000000FMI0,2005-02-03,0,,ST00000001,Ordinary Shares,A,1,,,F000014O8I,,,,XNEC,,,,1.000000000,Active
0C0000BREN,0P0001J23Y,VER,XNEC,AUD,,,AU0000172520,2007-02-28,0,,ST00000001,Ordinary Shares,A,1,,,F000014O8J,,,,XNEC,,,,1.000000000,Active
0C0000BREO,0P0001J240,PEQA,XNEC,AUD,,,AU00000PEQA4,2006-04-27,0,,ST00000001,Class A,A,1,,,F000014O8L,,,,XNEC,,,,1.000000000,Active
0C0000BREO,0P0001J241,PEQB,XNEC,AUD,,,AU00000PEQB2,2006-04-27,0,,ST00000001,Class B,A,0,,,F000014O8M,,,,XNEC,,,,1.000000000,Active
0C0000BRG1,0P0001J2HE,CBE,ASX,AUD,,,AU0000072555,2020-01-31,0,,ST00000001,Ordinary Shares,A,1,,,F000014OKU,,,,XASX,,,,1.000000000,Active
0C0000BRGY,0P0001J2QK,NYR,ASX,AUD,,,AU0000070195,2020-01-16,1,1.000000000,ST00000001,Chess Depository Interest,A,0,,,F000014OS9,,,,XASX,,,,1.000000000,Active
0C0000BRPP,0P0001J4KL,COS,ASX,AUD,,,AU0000072498,2020-01-24,0,,ST00000001,Ordinary Shares,A,1,,,F000014Q7I,,,,XASX,,,,1.000000000,Active
0C0000BRTZ,0P0001J5ED,CST,ASX,AUD,,,AU0000070419,2020-02-14,0,,ST00000001,Ordinary Shares,A,1,,,F000014QT7,,,,XASX,,,,1.000000000,Active
0C0000BRZ7,0P0001J7PT,LGP,ASX,AUD,,,AU0000074924,2020-02-20,0,,ST00000001,Ordinary Shares,A,1,,,F000014S9P,,,,XASX,,,,1.000000000,Active
0C0000BRZ8,0P0001J7Q9,EMD,ASX,AUD,,,AU0000073645,2020-02-12,0,,ST00000001,Ordinary Shares,A,1,,,F000014SA5,,,,XASX,,,,1.000000000,Active
0C0000BS6Y,0P0001JBP0,KAU,ASX,AUD,,,AU0000072506,2020-02-28,0,,ST00000001,Ordinary Shares,A,1,,,F000014URH,,,,XASX,,,,1.000000000,Active
0C0000BS9T,0P0001JCMO,AMPPB,ASX,AUD,,,AU0000067860,2019-12-24,0,,ST00000002,Cap Note 3-bbsw+4.50% Perp Non-cum Red T-12-25,A,0,,,F000014VJP,,,,XASX,,,,1.000000000,Active
0C0000BSN1,0P0001JHO0,AL3,ASX,AUD,,,AU0000079212,2020-04-20,0,,ST00000001,Ordinary Shares,A,1,,,F000014YXD,,,,XASX,,,,1.000000000,Active
